id,languages,classifier,clfType,fileType
1025425,"['c', 'shell', 'c++', 'objective-c']",Shell*_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
126905,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
663860,"['objective-c', 'ruby', 'javascript', 'c']",JavaScript*,IMI,"['.ts', '.js', '.html']"
834710,"['java', 'javascript']",Java-C,FFI,"['.java', '.c']"
1067793,"['java', 'javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
129521,"['c', 'objective-c']",HIT*,HIT,['*']
1805835,"['ruby', 'objective-c']",HIT*,HIT,['*']
840813,"['objective-c', 'c']",HIT*,HIT,['*']
2078818,"['objective-c', 'c']",HIT*,HIT,['*']
110220,"['ruby', 'objective-c']",HIT*,HIT,['*']
1633657,"['c++', 'java', 'c', 'objective-c', 'shell']",Shell*_C++-Objective-C_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.sh', '.bsh', '.zsh']"
578337,"['ruby', 'javascript']",JavaScript*_Ruby*,IMI,"['.rb', '.ts', '.js', '.html']"
1313405,"['javascript', 'python', 'shell', 'ruby']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
524658,"['java', 'shell', 'php', 'python', 'ruby']",Java-C,FFI,"['.java', '.c']"
1357116,"['c', 'ruby', 'shell', 'c++']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
1450877,"['objective-c', 'c']",HIT*,HIT,['*']
1132967,"['java', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1712848,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
2409441,"['objective-c', 'c']",HIT*,HIT,['*']
2858598,"['objective-c', 'c']",HIT*,HIT,['*']
2279270,"['javascript', 'c++', 'c']",C++-JavaScript_C-C++,FFI,"['.c', '.cpp', '.cpp', '.cc']"
786994,"['ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1281093,"['php', 'ruby']",Ruby*,IMI,['.rb']
1259380,"['objective-c', 'c']",HIT*,HIT,['*']
906828,"['c', 'python', 'objective-c']",Python*_C-Python,FFI_IMI,"['.c', '.py', '.py']"
791862,"['ruby', 'javascript', 'c', 'java']",JavaScript*_Java-Ruby_C++-Ruby_Ruby*,FFI_IMI,"['.java', '.rb', '.cpp', '.cc', '.rb', '.rb', '.ts', '.js', '.html']"
594509,"['python', 'shell', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
54374,"['python', 'javascript']",HIT*,HIT,['*']
499683,"['objective-c', 'c', 'ruby']",HIT*,HIT,['*']
320521,"['objective-c', 'ruby', 'c']",HIT*,HIT,['*']
141322,"['objective-c', 'c']",HIT*,HIT,['*']
267068,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
886599,"['c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1251510,"['objective-c', 'c']",HIT*,HIT,['*']
1463402,"['python', 'javascript']",HIT*,HIT,['*']
168613,"['shell', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
839954,"['javascript', 'ruby', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
959252,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
766975,"['ruby', 'javascript', 'java']",JavaScript*,IMI,"['.ts', '.js', '.html']"
45125,"['shell', 'css']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2516300,"['javascript', 'python', 'shell']",JavaScript*,IMI,"['.ts', '.js', '.html']"
122162,"['python', 'c']",Python*,IMI,['.py']
1326310,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
118360,"['ruby', 'javascript']",HIT*,HIT,['*']
806586,"['php', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1819383,"['objective-c', 'ruby']",HIT*,HIT,['*']
532969,"['javascript', 'python']",JavaScript*,IMI,"['.ts', '.js', '.html']"
470925,"['objective-c', 'c']",HIT*,HIT,['*']
1155569,"['ruby', 'objective-c', 'c']",HIT*,HIT,['*']
113748,"['ruby', 'javascript']",JavaScript*_Ruby*,IMI,"['.rb', '.ts', '.js', '.html']"
347583,"['c', 'objective-c', 'shell']",Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
2007575,"['ruby', 'javascript', 'c']",JavaScript*_Ruby*,IMI,"['.ts', '.js', '.html', '.rb']"
337349,"['javascript', 'python', 'shell']",Shell*_Python*,IMI,"['.py', '.sh', '.bsh', '.zsh']"
9100,"['python', 'javascript']",HIT*,HIT,['*']
1544907,"['c', 'java']",Java-C,FFI,"['.java', '.c']"
982872,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1819298,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
767537,"['python', 'javascript']",HIT*,HIT,['*']
1525784,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
950110,"['php', 'javascript', 'shell']",JavaScript*,IMI,"['.ts', '.js', '.html']"
456722,"['c++', 'c', 'java', 'python']",C-C++,FFI,"['.c', '.cpp']"
931566,"['java', 'ruby', 'php', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
657217,"['ruby', 'shell']",HIT*,HIT,['*']
1936923,"['javascript', 'ruby']",HIT*,HIT,['*']
299652,"['c', 'c++', 'shell']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
590439,"['c++', 'javascript']",C++-JavaScript,FFI,"['.cpp', '.cc']"
1875414,"['objective-c', 'c']",HIT*,HIT,['*']
1769132,"['c++', 'javascript', 'c']",C++-JavaScript_C-C++,FFI,"['.c', '.cpp', '.cpp', '.cc']"
922774,"['objective-c', 'c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1396518,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
487458,"['python', 'c', 'javascript']",C-Python_Java-Python_Java-C,FFI,"['.c', '.py', '.py', '.java', '.java', '.c']"
258426,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
21703,"['ruby', 'javascript']",HIT*,HIT,['*']
119325,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
358087,"['objective-c', 'c', 'c++', 'java', 'javascript', 'shell']",Shell*_C++-Objective-C_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.mm', '.java', '.c', '.sh', '.bsh', '.zsh']"
1440773,"['ruby', 'c++', 'c', 'javascript']",C++-JavaScript_C++-Ruby_C-Python_C-C++,FFI,"['.c', '.cpp', '.cpp', '.cc', '.rb', '.cpp', '.cc', '.c', '.py']"
659630,"['javascript', 'shell', 'c']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
966250,"['objective-c', 'c']",HIT*,HIT,['*']
2033842,"['objective-c', 'javascript', 'c', 'shell']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1046667,"['php', 'ruby']",HIT*,HIT,['*']
828311,"['objective-c', 'c']",HIT*,HIT,['*']
2498267,"['java', 'c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
510655,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1135456,"['python', 'shell']",HIT*,HIT,['*']
67158,"['objective-c', 'c']",HIT*,HIT,['*']
1756871,"['shell', 'java']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1351705,"['c++', 'java', 'c']",C-C++,FFI,"['.c', '.cpp']"
33244,"['ruby', 'javascript', 'python']",Ruby*,IMI,['.rb']
615197,"['c', 'java', 'c++', 'python']",Python*_C-Python_C-C++,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.py']"
760608,"['objective-c', 'c', 'python', 'php', 'shell', 'javascript']",Shell*_Python*_C++-Objective-C_Java-C,FFI_IMI,"['.java', '.c', '.mm', '.sh', '.bsh', '.zsh', '.py']"
1109265,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
1228577,"['c', 'objective-c']",Java-C,FFI,"['.java', '.c']"
1606922,"['objective-c', 'c']",HIT*,HIT,['*']
1323359,"['javascript', 'python', 'php', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
439016,"['c', 'shell', 'objective-c', 'ruby', 'c++', 'python', 'java']",Shell*_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
1359790,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
1234851,"['javascript', 'python', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
695890,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
989793,"['c', 'shell', 'c++']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
2792760,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1639412,"['javascript', 'java']",HIT*,HIT,['*']
1897641,"['c++', 'shell', 'c']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
2784591,"['python', 'javascript', 'c']",JavaScript*_Python*_C-Python,FFI_IMI,"['.c', '.py', '.py', '.ts', '.js', '.html']"
1425631,"['javascript', 'python', 'php', 'shell']",Shell*_Python*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
1626587,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1075410,"['c', 'c++', 'python']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
2451983,"['java', 'objective-c']",HIT*,HIT,['*']
1285032,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
251644,"['javascript', 'objective-c', 'c']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1148330,"['javascript', 'shell', 'ruby']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1258139,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
513194,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1660506,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1020410,"['javascript', 'php', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1363062,"['java', 'c', 'shell']",Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
572810,"['c++', 'javascript', 'shell', 'python']",Shell*_Python*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
2765427,"['javascript', 'python']",JavaScript*,IMI,"['.ts', '.js', '.html']"
983587,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
712123,"['objective-c', 'c']",HIT*,HIT,['*']
1232182,"['objective-c', 'c']",HIT*,HIT,['*']
24214,"['javascript', 'ruby']",HIT*,HIT,['*']
507903,"['python', 'c']",HIT*,HIT,['*']
1508721,"['objective-c', 'c', 'c++']",C++-Objective-C_C-C++,FFI,"['.c', '.cpp', '.mm']"
2296373,"['javascript', 'ruby', 'python']",HIT*,HIT,['*']
320146,"['ruby', 'javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
1023979,"['python', 'javascript', 'c++', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
1485658,"['javascript', 'objective-c', 'c']",HIT*,HIT,['*']
1595449,"['objective-c', 'c']",HIT*,HIT,['*']
1579581,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
2493563,"['javascript', 'python']",JavaScript*,IMI,"['.ts', '.js', '.html']"
943274,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
513726,"['javascript', 'php']",HIT*,HIT,['*']
336660,"['php', 'c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
54187,"['php', 'javascript', 'shell']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
77544,"['javascript', 'shell']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1329142,"['php', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
520377,"['objective-c', 'c']",HIT*,HIT,['*']
104092,"['javascript', 'shell']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
144463,"['ruby', 'shell']",Ruby*,IMI,['.rb']
385674,"['c', 'ruby', 'javascript', 'c++']",JavaScript*_Ruby*_C-C++,FFI_IMI,"['.c', '.cpp', '.rb', '.ts', '.js', '.html']"
1105683,"['javascript', 'shell', 'java']",JavaScript*_Java*,IMI,"['.ts', '.js', '.html', '.java']"
1379551,"['objective-c', 'c']",HIT*,HIT,['*']
1526528,"['ruby', 'objective-c']",HIT*,HIT,['*']
27584647,"['c', 'c++', 'objective-c', 'shell', 'javascript', 'ruby', 'python', 'php']",Shell*_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
39825,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
647811,"['objective-c', 'c']",HIT*,HIT,['*']
332444,"['python', 'c', 'shell']",Shell*_Python*_C-Python,FFI_IMI,"['.c', '.py', '.py', '.sh', '.bsh', '.zsh']"
1218680,"['javascript', 'ruby']",JavaScript*_Ruby*,IMI,"['.rb', '.ts', '.js', '.html']"
1896804,"['objective-c', 'shell', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1256400,"['javascript', 'shell', 'ruby']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1113293,"['ruby', 'javascript']",HIT*,HIT,['*']
1807505,"['javascript', 'python']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1623221,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
821352,"['php', 'java', 'javascript', 'shell']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1229099,"['java', 'javascript']",Java-C,FFI,"['.java', '.c']"
76910,"['ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
184173,"['php', 'javascript']",HIT*,HIT,['*']
6541,"['ruby', 'shell', 'python']",Shell*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.rb']"
268536,"['c', 'python']",C-Python,FFI,"['.c', '.py']"
536223,"['ruby', 'javascript']",JavaScript*_Ruby*,IMI,"['.ts', '.js', '.html', '.rb']"
1286268,"['javascript', 'java']",JavaScript*_Java*,IMI,"['.java', '.ts', '.js', '.html']"
1848284,"['objective-c', 'c++', 'c']",C++-Objective-C_C-C++,FFI,"['.mm', '.c', '.cpp']"
1487323,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1086973,"['objective-c', 'c', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1358456,"['python', 'javascript']",HIT*,HIT,['*']
1242715,"['objective-c', 'python', 'c', 'javascript']",Python*,IMI,['.py']
1619336,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
568369,"['java', 'shell']",Shell*_Java*,IMI,"['.java', '.sh', '.bsh', '.zsh']"
2162772,"['shell', 'javascript', 'php']",HIT*,HIT,['*']
178899,"['python', 'shell']",HIT*,HIT,['*']
188261,"['php', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
468416,"['javascript', 'ruby', 'python', 'shell']",JavaScript*_Python*,IMI,"['.py', '.ts', '.js', '.html']"
1259344,"['javascript', 'ruby']",HIT*,HIT,['*']
650820,"['objective-c', 'c']",HIT*,HIT,['*']
263245,"['c++', 'c', 'javascript', 'shell', 'objective-c', 'css', 'java', 'python', 'ruby', 'php']",JavaScript*_Java*_Shell*_Python*_C++-Objective-C_Java-C_C++-JavaScript_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.cpp', '.cc', '.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.java']"
260020,"['objective-c', 'c']",HIT*,HIT,['*']
507463,"['javascript', 'php']",HIT*,HIT,['*']
1776253,"['javascript', 'php', 'ruby']",HIT*,HIT,['*']
1161036,"['javascript', 'c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2450472,"['java', 'shell']",Shell*_Java*,IMI,"['.sh', '.bsh', '.zsh', '.java']"
2072308,"['javascript', 'php', 'python']",JavaScript*,IMI,"['.ts', '.js', '.html']"
590932,"['c', 'python']",C-Python,FFI,"['.c', '.py']"
837012,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
894012,"['objective-c', 'c']",HIT*,HIT,['*']
1505149,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1060573,"['objective-c', 'c']",HIT*,HIT,['*']
1563040,"['javascript', 'ruby']",HIT*,HIT,['*']
2738410,"['c', 'shell']",HIT*,HIT,['*']
2511481,"['javascript', 'ruby']",JavaScript*_Ruby*,IMI,"['.rb', '.ts', '.js', '.html']"
1244915,"['objective-c', 'c']",HIT*,HIT,['*']
