id,languages,classifier,clfType,fileType
18537678,"['go', 'python', 'shell']",Shell*_Go*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
4057468,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
6801434,"['objective-c', 'ruby']",HIT*,HIT,['*']
976990,"['c++', 'javascript', 'c', 'css', 'shell']",Shell*_JS-CSS-HTML*_C-C++,FFI_IMI_EBD,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
4882726,"['objective-c', 'ruby']",HIT*,HIT,['*']
18378216,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
51855345,"['go', 'javascript', 'css', 'shell', 'html']",Shell*_JavaScript*_Go*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.go']"
12467920,"['objective-c', 'ruby']",HIT*,HIT,['*']
2811234,"['ruby', 'shell']",Shell*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.rb']"
10603681,"['python', 'javascript', 'css', 'shell', 'html']",JS-CSS-HTML*_JavaScript*_Python*,IMI_EBD,"['.ts', '.js', '.html', '.py', '.html', '.js', '.css']"
1579721,"['c++', 'objective-c', 'c']",C-C++,FFI,"['.c', '.cpp']"
9360778,"['python', 'html']",HIT*,HIT,['*']
23930335,"['c++', 'c', 'python']",Python*_C-C++,FFI_IMI,"['.c', '.cpp', '.py']"
912604,"['java', 'php', 'python', 'c++', 'javascript', 'go', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1157658,"['objective-c', 'ruby']",HIT*,HIT,['*']
1760455,"['html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
8445535,"['objective-c', 'shell', 'c++', 'c', 'ruby']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
9083997,"['html', 'css', 'javascript', 'ruby']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
34463892,"['objective-c', 'ruby']",HIT*,HIT,['*']
111558,"['objective-c', 'html', 'ruby', 'shell', 'css']",Shell*_JS-CSS-HTML*_Ruby*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.rb', '.html', '.js', '.css']"
14744648,"['objective-c', 'ruby']",HIT*,HIT,['*']
24338948,"['css', 'html', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
7400568,"['javascript', 'ruby', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
325827,"['c', 'c++', 'html', 'shell', 'ruby', 'javascript', 'objective-c', 'java', 'css', 'php']",Java-C_Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
5141498,"['ruby', 'css', 'html', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
52410553,"['javascript', 'shell', 'css']",Shell*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
16504076,"['css', 'javascript', 'python', 'html', 'shell']",Shell*_JavaScript*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
5553935,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
4202986,"['objective-c', 'ruby']",HIT*,HIT,['*']
14666940,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
67891248,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
17334655,"['objective-c', 'ruby']",HIT*,HIT,['*']
5254650,"['go', 'ruby', 'shell']",Shell*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.rb']"
25973357,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3638663,"['objective-c', 'ruby']",HIT*,HIT,['*']
51179259,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
44090231,"['css', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
10665180,"['objective-c', 'ruby']",HIT*,HIT,['*']
16031396,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
32690721,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
37859114,"['c', 'c++', 'objective-c', 'java', 'shell', 'python']",Java-C_Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
253952,"['objective-c', 'php', 'css', 'c', 'javascript', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
16049730,"['python', 'javascript', 'html', 'php', 'c', 'java', 'go', 'c++', 'shell', 'ruby', 'css']",Python*_C-Python_Ruby*_C-C++_Shell*_JavaScript*,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html', '.rb']"
22298954,"['javascript', 'c++', 'python', 'shell', 'objective-c']",C++-JavaScript_Java-C_Shell*_C++-Objective-C_JavaScript*,FFI_IMI,"['.mm', '.cpp', '.cc', '.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
3373793,"['objective-c', 'ruby']",HIT*,HIT,['*']
38952715,"['c++', 'python']",Python*,IMI,['.py']
26649719,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
9866547,"['css', 'javascript', 'html', 'ruby']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
3869830,"['javascript', 'html', 'css', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
7304609,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
7342218,"['css', 'html', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
14054357,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
15178468,"['objective-c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2606078,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
28011613,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2150,"['ruby', 'javascript']",Ruby*,IMI,['.rb']
1390405,"['ruby', 'html', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
4708468,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
11225167,"['css', 'javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
5089764,"['c++', 'shell', 'java', 'c', 'python']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
3151695,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
4373698,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
3021499,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
40587181,"['css', 'html', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
25341312,"['html', 'css', 'ruby', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
6154653,"['ruby', 'html', 'css', 'shell', 'python']",Shell*_JS-CSS-HTML*_Ruby*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.rb', '.html', '.js', '.css']"
63151930,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
21156216,"['java', 'html']",HIT*,HIT,['*']
61479332,"['javascript', 'objective-c', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2404598,"['ruby', 'php', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*_Ruby*,IMI_EBD,"['.rb', '.ts', '.js', '.html', '.html', '.js', '.css']"
9268068,"['ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
19225410,"['objective-c', 'shell', 'ruby', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1762351,"['objective-c', 'html', 'c', 'shell', 'javascript', 'c++', 'ruby', 'css', 'typescript']",C++-JavaScript_C-C++_Shell*_C++-Objective-C_JavaScript*,FFI_IMI,"['.c', '.cpp', '.mm', '.cpp', '.cc', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
1042468,"['objective-c', 'html', 'c', 'css', 'ruby']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
52356786,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
8262363,"['python', 'html', 'javascript', 'css', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
8011745,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2847776,"['javascript', 'java', 'css', 'html', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
1877150,"['c', 'shell']",HIT*,HIT,['*']
40339399,"['python', 'html']",Python*,IMI,['.py']
8101018,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
46055496,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
14198538,"['objective-c', 'ruby']",HIT*,HIT,['*']
45634141,"['go', 'html', 'css', 'ruby', 'javascript', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
50404623,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
11511219,"['css', 'javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
29765109,"['objective-c', 'ruby']",HIT*,HIT,['*']
26978465,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2266200,"['css', 'html', 'javascript', 'python']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3493103,"['c++', 'python', 'c', 'go', 'java', 'ruby', 'javascript', 'shell', 'html', 'css']",C++-JavaScript_Go*_Java-C_Python*_C-C++_Shell*_C-Go_JavaScript*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.go', '.cpp', '.cc', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.go', '.py']"
2278307,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
25915218,"['java', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
13916323,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1843144,"['html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
7810077,"['ruby', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
37059393,"['objective-c', 'ruby']",HIT*,HIT,['*']
36058160,"['go', 'javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
39120018,"['objective-c', 'shell', 'ruby', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
4187356,"['java', 'c++', 'html', 'shell', 'python']",C++-JavaScript_Java-C_Python*_Java*_Shell*_C++-Objective-C,FFI_IMI,"['.java', '.c', '.mm', '.cpp', '.cc', '.java', '.sh', '.bsh', '.zsh', '.py']"
12671440,"['javascript', 'css', 'html', 'python', 'shell']",Shell*_JavaScript*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
639740,"['java', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
4514957,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
2268458,"['css', 'python', 'html', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
465383,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
709761,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2966168,"['javascript', 'ruby', 'css', 'html', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
15732127,"['java', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
21286688,"['shell', 'ruby', 'javascript', 'go', 'html', 'php', 'java', 'python', 'css']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
12054454,"['c++', 'c', 'java', 'objective-c', 'python', 'css', 'shell']",Java-C_C++-Objective-C_Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.sh', '.bsh', '.zsh']"
23490969,"['objective-c', 'ruby']",HIT*,HIT,['*']
14995356,"['c', 'c++', 'python', 'ruby', 'shell']",Shell*_C-Python_C-C++,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh']"
30062339,"['php', 'ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1953890,"['javascript', 'ruby', 'css', 'html', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
15708144,"['objective-c', 'ruby']",HIT*,HIT,['*']
31249402,"['javascript', 'css', 'html', 'typescript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
314298,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
18773812,"['objective-c', 'ruby']",HIT*,HIT,['*']
22263966,"['objective-c', 'ruby']",HIT*,HIT,['*']
3774936,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
17481046,"['c', 'c++', 'python', 'objective-c']",Python*_C-C++,FFI_IMI,"['.c', '.cpp', '.py']"
2881201,"['ruby', 'css', 'html', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
9349217,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
164330,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
15548301,"['php', 'javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*_PHP*,IMI_EBD,"['.ts', '.js', '.html', '.php', '.html', '.js', '.css']"
3342568,"['c++', 'python', 'c']",C-C++,FFI,"['.c', '.cpp']"
3224183,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
50897577,"['python', 'javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
4276866,"['html', 'css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
23053641,"['shell', 'c', 'c++']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
61033249,"['javascript', 'css', 'html', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
50062580,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
60597249,"['php', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
10120283,"['objective-c', 'ruby', 'c']",HIT*,HIT,['*']
49491732,"['html', 'css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
998363,"['javascript', 'ruby']",JavaScript*,IMI,"['.ts', '.js', '.html']"
29739255,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
65226497,"['python', 'shell', 'css']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
67835589,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
61821891,"['php', 'css', 'javascript', 'html']",HIT*,HIT,['*']
65226405,"['css', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
33910181,"['objective-c', 'ruby']",HIT*,HIT,['*']
439649,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
22917124,"['javascript', 'php', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
42822012,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
549996,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
11168449,"['javascript', 'css']",C++-JavaScript,FFI,"['.cpp', '.cc']"
9049159,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
26077653,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
21875770,"['go', 'javascript', 'html', 'css', 'shell']",Shell*_JS-CSS-HTML*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
613719,"['shell', 'c']",HIT*,HIT,['*']
146154,"['ruby', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
5750861,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
56004753,"['c++', 'javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
10667858,"['html', 'css', 'ruby']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
3304447,"['java', 'javascript', 'html', 'shell']",Shell*_JS-CSS-HTML*_Java*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.java', '.html', '.js', '.css']"
4074787,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
18280858,"['objective-c', 'c']",HIT*,HIT,['*']
26832447,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
58523627,"['css', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
24255203,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
27522888,"['c', 'shell', 'c++']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
2403222,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
1401050,"['objective-c', 'ruby', 'c']",HIT*,HIT,['*']
16182770,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
1448839,"['ruby', 'python', 'php', 'javascript', 'css', 'shell']",Shell*_JavaScript*_Ruby*,IMI,"['.rb', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
41657480,"['c++', 'java', 'c', 'shell', 'html', 'javascript', 'python', 'css']",Java-C_Shell*_Java*_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
21236222,"['objective-c', 'ruby']",HIT*,HIT,['*']
4454402,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
5604688,"['objective-c', 'ruby', 'c']",HIT*,HIT,['*']
28956322,"['c', 'objective-c', 'c++', 'shell', 'ruby']",Shell*_C++-Objective-C_C-C++,FFI_IMI,"['.c', '.cpp', '.mm', '.sh', '.bsh', '.zsh']"
30957597,"['objective-c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
8402689,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
54457888,"['c', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
55281113,"['python', 'c++']",HIT*,HIT,['*']
214378,"['c', 'ruby']",Ruby*,IMI,['.rb']
2765449,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
40002650,"['java', 'c']",Java-C,FFI,"['.java', '.c']"
60278909,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
853525,"['ruby', 'java', 'javascript', 'shell', 'python']",Shell*_JavaScript*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.rb']"
