id,languages,classifier,clfType,fileType
1130505,"['java', 'shell', 'c', 'c++', 'python', 'javascript', 'php', 'objective-c', 'css', 'ruby']",C-C++_Python*_Java-C_Java*_Java-Python_JavaScript*_Shell*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.py', '.java', '.sh', '.bsh', '.zsh', '.java', '.py', '.ts', '.js', '.html']"
8825809,"['python', 'javascript']",Python*,IMI,['.py']
18707202,"['css', 'objective-c', 'javascript', 'go', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
19222217,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1388442,"['c', 'java', 'python', 'c++', 'shell']",C-C++_Python*_Java-C_Java*_Shell*_C-Python,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.java', '.sh', '.bsh', '.zsh', '.py']"
6539803,"['objective-c', 'ruby']",HIT*,HIT,['*']
15179404,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3032473,"['c++', 'c', 'javascript', 'objective-c', 'typescript', 'css', 'shell']",JS-CSS-HTML*_C-C++_JavaScript*,FFI_IMI_EBD,"['.c', '.cpp', '.ts', '.js', '.html', '.html', '.js', '.css']"
107940,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2846200,"['javascript', 'css', 'python', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
8996158,"['css', 'ruby']",HIT*,HIT,['*']
7250511,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
18692927,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
22605051,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
7379987,"['c', 'objective-c', 'c++']",C-C++_C++-Objective-C,FFI,"['.c', '.cpp', '.mm']"
12859831,"['objective-c', 'python', 'ruby']",HIT*,HIT,['*']
1060246,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
2535404,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
22927369,"['go', 'shell']",Shell*_Go*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
16017872,"['javascript', 'css', 'ruby', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2281165,"['css', 'ruby']",Ruby*,IMI,['.rb']
2414391,"['css', 'ruby']",HIT*,HIT,['*']
5689854,"['objective-c', 'ruby']",HIT*,HIT,['*']
4334373,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
7028490,"['javascript', 'css', 'shell', 'python']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
981997,"['shell', 'javascript']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
20341655,"['objective-c', 'ruby']",HIT*,HIT,['*']
10664076,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
6379008,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
24003427,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
12244027,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
239681,"['ruby', 'shell', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
21818138,"['python', 'c']",Python*,IMI,['.py']
3985486,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
9286207,"['java', 'shell']",HIT*,HIT,['*']
1323471,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
17388691,"['java', 'shell']",HIT*,HIT,['*']
6412660,"['objective-c', 'c', 'javascript']",HIT*,HIT,['*']
12481199,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
13823564,"['c++', 'objective-c']",HIT*,HIT,['*']
18918105,"['objective-c', 'ruby']",HIT*,HIT,['*']
3446222,"['objective-c', 'ruby', 'c']",HIT*,HIT,['*']
2529750,"['shell', 'java', 'python', 'css']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
2136579,"['java', 'php']",Java*,IMI,['.java']
21866165,"['objective-c', 'c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
21591788,"['go', 'ruby', 'c', 'java', 'python', 'javascript']",Java*,IMI,['.java']
11917553,"['objective-c', 'ruby']",HIT*,HIT,['*']
1596200,"['ruby', 'css', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3269194,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
19058927,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
8364973,"['ruby', 'shell']",HIT*,HIT,['*']
20842329,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
5927407,"['c++', 'c', 'objective-c']",C-C++_C++-Objective-C,FFI,"['.c', '.cpp', '.mm']"
2605322,"['java', 'c++', 'c', 'objective-c']",C-C++_Java-C_C++-JavaScript,FFI,"['.c', '.cpp', '.cpp', '.cc', '.java', '.c']"
11153660,"['shell', 'objective-c', 'ruby']",HIT*,HIT,['*']
15593434,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
2752485,"['python', 'javascript', 'java']",Java-C_Python*,FFI_IMI,"['.java', '.c', '.py']"
15500102,"['objective-c', 'ruby']",HIT*,HIT,['*']
16999938,"['objective-c', 'c', 'ruby', 'c++']",C-C++,FFI,"['.c', '.cpp']"
18467747,"['objective-c', 'ruby']",HIT*,HIT,['*']
16632650,"['c', 'javascript', 'c++', 'shell', 'objective-c', 'ruby', 'php', 'css']",Shell*_C-C++_C++-Objective-C_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.sh', '.bsh', '.zsh']"
14734336,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
7620376,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3279598,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
6072126,"['php', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
18031652,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
1372117,"['java', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
25145941,"['python', 'ruby']",HIT*,HIT,['*']
1646714,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
2575466,"['javascript', 'css', 'python', 'shell']",JS-CSS-HTML*_JavaScript*_Python*,IMI_EBD,"['.ts', '.js', '.html', '.py', '.html', '.js', '.css']"
503354,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
533032,"['java', 'javascript', 'python', 'css', 'shell']",Shell*_Java*_JavaScript*_Python*,IMI,"['.java', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.py']"
666025,"['ruby', 'shell', 'javascript']",Ruby*,IMI,['.rb']
9079146,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
12072364,"['objective-c', 'c', 'javascript']",HIT*,HIT,['*']
8797523,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
15585891,"['objective-c', 'javascript', 'ruby']",HIT*,HIT,['*']
1977044,"['javascript', 'css', 'php']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
114885,"['ruby', 'css', 'javascript', 'shell', 'python']",Shell*_JS-CSS-HTML*_Ruby*,IMI_EBD,"['.rb', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
8860322,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
14527414,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
15741676,"['objective-c', 'c', 'shell', 'javascript']",Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
16573182,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
9274534,"['javascript', 'c++', 'c', 'python', 'shell']",Shell*_C-C++_JavaScript*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
12831261,"['objective-c', 'ruby']",HIT*,HIT,['*']
3973122,"['php', 'css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1977989,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1825225,"['javascript', 'css', 'python']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
9639301,"['python', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
643902,"['php', 'css', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
925028,"['javascript', 'php', 'css', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
24597726,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
7697370,"['javascript', 'php']",HIT*,HIT,['*']
18172884,"['c', 'shell']",HIT*,HIT,['*']
22551498,"['c', 'c++', 'objective-c', 'shell']",C-C++,FFI,"['.c', '.cpp']"
22100295,"['objective-c', 'ruby']",HIT*,HIT,['*']
13497609,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
18763996,"['c++', 'c', 'objective-c']",C-C++_C++-Objective-C,FFI,"['.c', '.cpp', '.mm']"
4363835,"['javascript', 'css', 'php']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
8171899,"['css', 'ruby', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1326816,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
26020081,"['c', 'c++', 'shell']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
13909590,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
4242986,"['javascript', 'css', 'python', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
5745699,"['ruby', 'shell', 'objective-c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1884279,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
15076710,"['objective-c', 'ruby']",HIT*,HIT,['*']
6846892,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1078369,"['python', 'css']",HIT*,HIT,['*']
2911230,"['objective-c', 'c']",HIT*,HIT,['*']
3556021,"['css', 'javascript', 'ruby', 'python']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
16644223,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
23666134,"['go', 'css']",HIT*,HIT,['*']
21330259,"['objective-c', 'ruby']",HIT*,HIT,['*']
2397102,"['css', 'javascript', 'python']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
52784,"['ruby', 'shell']",Ruby*,IMI,['.rb']
23211861,"['objective-c', 'javascript', 'css', 'c++', 'c']",JS-CSS-HTML*_C-C++_JavaScript*,FFI_IMI_EBD,"['.c', '.cpp', '.ts', '.js', '.html', '.html', '.js', '.css']"
12839383,"['objective-c', 'ruby']",HIT*,HIT,['*']
15612746,"['shell', 'objective-c']",HIT*,HIT,['*']
16450417,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
10722073,"['objective-c', 'c', 'ruby']",HIT*,HIT,['*']
2245277,"['javascript', 'shell']",HIT*,HIT,['*']
3580227,"['javascript', 'ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
15667854,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
380244,"['objective-c', 'shell', 'php']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1672983,"['c++', 'c', 'python']",C-C++,FFI,"['.c', '.cpp']"
18433946,"['java', 'shell']",HIT*,HIT,['*']
14989968,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
144321,"['python', 'css']",HIT*,HIT,['*']
4999036,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
11940910,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
6337485,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
480848,"['javascript', 'ruby', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
19729445,"['c++', 'css', 'c']",C-C++,FFI,"['.c', '.cpp']"
2074345,"['objective-c', 'c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
17283188,"['javascript', 'ruby', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
13515831,"['objective-c', 'ruby']",HIT*,HIT,['*']
1848993,"['java', 'shell']",HIT*,HIT,['*']
436646,"['javascript', 'c', 'python', 'shell']",JavaScript*,IMI,"['.ts', '.js', '.html']"
18793593,"['c++', 'javascript', 'python']",C++-JavaScript,FFI,"['.cpp', '.cc']"
2958379,"['objective-c', 'ruby']",HIT*,HIT,['*']
2630121,"['php', 'javascript']",HIT*,HIT,['*']
191204,"['c', 'javascript', 'shell', 'c++', 'php']",C-C++_Java-C_C++-JavaScript_JavaScript*_Shell*,FFI_IMI,"['.c', '.cpp', '.cpp', '.cc', '.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
4955809,"['c', 'ruby', 'objective-c', 'c++', 'shell']",C-C++,FFI,"['.c', '.cpp']"
5193705,"['objective-c', 'c', 'shell']",HIT*,HIT,['*']
15603687,"['objective-c', 'ruby']",HIT*,HIT,['*']
19966623,"['objective-c', 'ruby']",HIT*,HIT,['*']
1076745,"['c++', 'python', 'c', 'java', 'shell', 'css', 'go', 'objective-c']",Go*_C-C++,FFI_IMI,"['.c', '.cpp', '.go']"
17940228,"['objective-c', 'ruby']",HIT*,HIT,['*']
13061607,"['javascript', 'c']",HIT*,HIT,['*']
26303982,"['c++', 'objective-c', 'c']",C-C++,FFI,"['.c', '.cpp']"
3207170,"['css', 'ruby']",HIT*,HIT,['*']
74011,"['ruby', 'css', 'shell']",HIT*,HIT,['*']
4177425,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
13892709,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
10223466,"['javascript', 'ruby', 'shell']",JavaScript*,IMI,"['.ts', '.js', '.html']"
16679335,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
8134705,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
19210035,"['objective-c', 'ruby', 'javascript']",HIT*,HIT,['*']
24253280,"['go', 'shell']",HIT*,HIT,['*']
14282856,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
7973883,"['objective-c', 'c', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
15382504,"['python', 'shell', 'ruby']",HIT*,HIT,['*']
12735692,"['ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
11971106,"['c', 'java']",Java-C,FFI,"['.java', '.c']"
9907379,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
10067521,"['javascript', 'java', 'c', 'css', 'c++', 'shell']",Shell*_C-C++_JavaScript*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
1433212,"['objective-c', 'c', 'ruby']",HIT*,HIT,['*']
7378221,"['javascript', 'css', 'php']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
21110642,"['objective-c', 'shell', 'c', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
4155910,"['java', 'shell', 'javascript']",Shell*_Java*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
14538298,"['c', 'c++', 'java', 'shell']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
517799,"['objective-c', 'shell', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
6846202,"['c++', 'objective-c', 'c']",C-C++_C++-Objective-C,FFI,"['.c', '.cpp', '.mm']"
3889197,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
5430985,"['java', 'c++', 'c']",C-C++_Java*,FFI_IMI,"['.c', '.cpp', '.java']"
3959739,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
4492414,"['objective-c', 'css', 'c', 'shell', 'c++', 'ruby']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
37399,"['java', 'python', 'shell']",Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
16431468,"['java', 'css']",Java-C,FFI,"['.java', '.c']"
25450599,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
19249207,"['objective-c', 'c++', 'c']",C-C++_C++-Objective-C,FFI,"['.c', '.cpp', '.mm']"
6997375,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
13042959,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
16183930,"['css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
809939,"['objective-c', 'c', 'python']",HIT*,HIT,['*']
3739984,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
9595057,"['objective-c', 'ruby']",HIT*,HIT,['*']
21767623,"['objective-c', 'ruby']",HIT*,HIT,['*']
19972410,"['objective-c', 'ruby']",HIT*,HIT,['*']
19272847,"['python', 'css']",HIT*,HIT,['*']
6476739,"['c', 'c++', 'objective-c']",C-C++,FFI,"['.c', '.cpp']"
6165935,"['objective-c', 'ruby']",HIT*,HIT,['*']
4908740,"['objective-c', 'c++']",HIT*,HIT,['*']
6082865,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2710214,"['javascript', 'css', 'shell']",Shell*_JS-CSS-HTML*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
2217648,"['python', 'shell']",HIT*,HIT,['*']
12135920,"['c', 'c++', 'python', 'objective-c', 'css', 'shell', 'javascript']",Shell*_C-C++_JS-CSS-HTML*,FFI_IMI_EBD,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
24029504,"['objective-c', 'ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
16630695,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
19141566,"['javascript', 'css', 'python']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
26640587,"['javascript', 'css', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
13907725,"['objective-c', 'ruby']",HIT*,HIT,['*']
1266256,"['javascript', 'css', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
8160263,"['objective-c', 'c++']",HIT*,HIT,['*']
15954494,"['php', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
12450345,"['php', 'shell', 'javascript']",HIT*,HIT,['*']
3776758,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
19291156,"['javascript', 'css']",C++-JavaScript,FFI,"['.cpp', '.cc']"
5125104,"['c', 'c++', 'java', 'python', 'shell', 'objective-c']",C-C++_Java-C_Java*_C++-Objective-C_Shell*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.java', '.sh', '.bsh', '.zsh']"
6069712,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
17715612,"['java', 'c']",HIT*,HIT,['*']
1357575,"['c', 'php', 'shell', 'python', 'c++', 'objective-c', 'css', 'java', 'javascript']",Shell*_C-C++_Java-C_Python*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
18781347,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
4564589,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
20227249,"['objective-c', 'shell', 'ruby', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1695335,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
10420898,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3084067,"['c', 'c++', 'shell', 'php', 'java', 'objective-c', 'python', 'css', 'javascript']",C-C++_Python*_Java-C_PHP*_Shell*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.php', '.py']"
6118476,"['ruby', 'css', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
569717,"['javascript', 'ruby', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
8275010,"['php', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
22820724,"['go', 'shell']",Shell*_Go*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
2473165,"['c++', 'c', 'python', 'shell']",Shell*_C-C++_Python*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.py']"
17698843,"['objective-c', 'ruby']",HIT*,HIT,['*']
10353962,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
15067394,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3539595,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
12537628,"['objective-c', 'ruby']",HIT*,HIT,['*']
4263193,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
10259153,"['python', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
